用户问题/症状,用户1级需求,用户2级需求,自我肯定语,生产者,参考需求,反思日志,zhihu_link
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我愿意积极面对生活的无常，做好准备迎接每一个挑战。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我能在冲突发生后勇敢地道歉并寻求和解。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我重视诚实地与孩子沟通，反思每一个情绪爆发的原因。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我相信自己的情绪健康对于周围的每个人都至关重要。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我愿意主动设置边界，培养更健康的情绪反应模式。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我认可自己在错误后承担责任的重要性，也会努力改正。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我能认识到发怒不是解决问题的方法，而是找到一个共赢的解决路径。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我接受现实中的不完美，并从中学习如何变得更强大。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我相信道歉和自我反省是成长和进步的重要组成部分。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我在孩子面前展现的是勇于认错、勇敢改进的坚定形象。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我懂得在冲突中保持公正，给我的孩子上了一堂关于公平的重要课程。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我是孩子学会面对错误的榜样，我能做到直面解决问题。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我愿意承认过失并承担责任，教会孩子如何承担并从错误中成长。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我能够把握自己的情绪，以平和的态度教导孩子处理冲突。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我用诚恳的态度，以身作则，教会孩子如何道歉并赢得原谅。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我不会用愤怒回应孩子的错误，我选择理性和理解来引导他们。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我在孩子的监督下练习耐心，共同学习如何在挑战中保持镇定。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我能够让孩子明白，犯错是成长的一部分，学习原谅他人和自己同样重要。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
情绪：愤怒与怨恨,承认并接受自己对自己存在不满,鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,我愿意倾听孩子的心声，和他们一起解决问题，展现关怀的力量。,2号,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,2级需求: 鼓励自己反思和分析自己的负面情绪，找到平和心境的方法,https://zhuanlan.zhihu.com/p/498827667 https://www.zhihu.com/question/455128235/answer/1842812747 https://www.zhihu.com/question/436587911/answer/1823819516 https://www.zhihu.com/question/411506270/answer/1378172780 
